PriceUnformatted,FullAddress,Street,City,State,Zipcode,Bedroom#,Bathroom#,Area(sqft),PriceGroup,GroupMedianPrice
431990,"Easton II Plan, The Commons at Sedona","Easton II Plan, The Commons at Sedona",League City,TX,77573,4.0,4.0,2663.0,High,519990.0
479000,"Laurel Plan, Coastal Point","Laurel Plan, Coastal Point",League City,TX,77573,4.0,4.0,2852.0,High,519990.0
459990,"Cabot Plan, Westwood","Cabot Plan, Westwood",League City,TX,77573,3.0,3.0,2386.0,High,519990.0
459990,"4907 Stoney Way Ln, League City, TX 77573",4907 Stoney Way Ln,League City,TX,77573,4.0,3.0,2168.0,High,519990.0
474990,"Glenbrook II Plan, Westwood","Glenbrook II Plan, Westwood",League City,TX,77573,3.0,2.0,2517.0,High,519990.0
399982,"3906 Silver Falls Ln, League City, TX 77573",3906 Silver Falls Ln,League City,TX,77573,3.0,2.0,1746.0,High,519990.0
359990,"Violet Plan, Samara : Wildflower IV Collection","Violet Plan, Samara : Wildflower IV Collection",League City,TX,77573,4.0,2.0,1930.0,High,519990.0
385025,"3106 Magnolia Pass Ln, League City, TX 77573",3106 Magnolia Pass Ln,League City,TX,77573,3.0,2.0,1566.0,High,519990.0
546221,"4935 Dickens Landing Dr, League City, TX 77573",4935 Dickens Landing Dr,League City,TX,77573,4.0,4.0,2630.0,High,519990.0
395990,"Lavender Plan, Samara : Wildflower IV Collection","Lavender Plan, Samara : Wildflower IV Collection",League City,TX,77573,4.0,3.0,2393.0,High,519990.0
474990,"Cypress Plan, Westland Ranch","Cypress Plan, Westland Ranch",League City,TX,77573,4.0,3.0,2744.0,High,519990.0
591990,"Briggs Plan, Coastal Point","Briggs Plan, Coastal Point",League City,TX,77573,4.0,5.0,3560.0,High,519990.0
429990,"Avery Plan, Westland Ranch","Avery Plan, Westland Ranch",League City,TX,77573,4.0,3.0,2147.0,High,519990.0
587990,"Nolan Plan, Westwood","Nolan Plan, Westwood",League City,TX,77573,4.0,4.0,3624.0,High,519990.0
964000,"1402 Portside Dr, League City, TX 77573",1402 Portside Dr,League City,TX,77573,3.0,3.0,3856.0,High,519990.0
572990,"Caddo Mills Plan, Coastal Point","Caddo Mills Plan, Coastal Point",League City,TX,77573,4.0,4.0,3407.0,High,519990.0
355000,"4914 Blue Pearl Ln, League City, TX 77573",4914 Blue Pearl Ln,League City,TX,77573,4.0,2.0,1930.0,High,519990.0
593990,"Wakefield Plan, Westland Ranch","Wakefield Plan, Westland Ranch",League City,TX,77573,5.0,5.0,3641.0,High,519990.0
509990,"Anson Plan, Westwood","Anson Plan, Westwood",League City,TX,77573,4.0,4.0,2606.0,High,519990.0
429990,"3015 Myrtle Beach Ln, League City, TX 77573",3015 Myrtle Beach Ln,League City,TX,77573,3.0,2.0,2033.0,High,519990.0
491990,"Katy Plan, Westland Ranch","Katy Plan, Westland Ranch",League City,TX,77573,4.0,3.0,2905.0,High,519990.0
516990,"Hanover Plan, Westland Ranch","Hanover Plan, Westland Ranch",League City,TX,77573,4.0,4.0,2889.0,High,519990.0
349000,"1908 Carolina Ave, League City, TX 77573",1908 Carolina Ave,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
537128,"920 Wormwood Dr, League City, TX 77573",920 Wormwood Dr,League City,TX,77573,4.0,3.0,2391.0,High,519990.0
519990,"Robinson Plan, Westwood","Robinson Plan, Westwood",League City,TX,77573,4.0,3.0,2806.0,High,519990.0
566519,"4208 Valley Glen Ln, League City, TX 77573",4208 Valley Glen Ln,League City,TX,77573,4.0,4.0,3044.0,High,519990.0
589990,"Briggs Plan, Westwood","Briggs Plan, Westwood",League City,TX,77573,4.0,5.0,3560.0,High,519990.0
466990,"Joshua Plan, Westland Ranch","Joshua Plan, Westland Ranch",League City,TX,77573,4.0,4.0,2662.0,High,519990.0
479990,"Kennedale Plan, Westwood","Kennedale Plan, Westwood",League City,TX,77573,4.0,3.0,2447.0,High,519990.0
414990,"Hamilton Plan, Westland Ranch","Hamilton Plan, Westland Ranch",League City,TX,77573,4.0,3.0,1861.0,High,519990.0
522990,"Aubrey Plan, Westland Ranch","Aubrey Plan, Westland Ranch",League City,TX,77573,4.0,4.0,2900.0,High,519990.0
544990,"Lindsay Plan, Westwood","Lindsay Plan, Westwood",League City,TX,77573,4.0,4.0,2867.0,High,519990.0
529990,"Collin Plan, Westwood","Collin Plan, Westwood",League City,TX,77573,4.0,4.0,2817.0,High,519990.0
520990,"Collin Plan, Coastal Point","Collin Plan, Coastal Point",League City,TX,77573,4.0,4.0,2817.0,High,519990.0
375000,"Magnolia Plan, Coastal Point","Magnolia Plan, Coastal Point",League City,TX,77573,3.0,2.0,1795.0,High,519990.0
542990,"Thomaston Plan, Coastal Point","Thomaston Plan, Coastal Point",League City,TX,77573,4.0,3.0,2758.0,High,519990.0
564990,"Hathaway Plan, Westland Ranch","Hathaway Plan, Westland Ranch",League City,TX,77573,4.0,4.0,3264.0,High,519990.0
576990,"Nolan Plan, Coastal Point","Nolan Plan, Coastal Point",League City,TX,77573,4.0,4.0,3624.0,High,519990.0
447990,"Hyde Plan, Westland Ranch","Hyde Plan, Westland Ranch",League City,TX,77573,4.0,3.0,2448.0,High,519990.0
125880,"1906 Hawaii Ave, League City, TX 77573",1906 Hawaii Ave,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
150000,"2603 Virginia Ave, League City, TX 77573",2603 Virginia Ave,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
899900,"820 W League City Pkwy, League City, TX 77573",820 W League City Pkwy,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
510000,"Ramsey Plan, Samara : Watermill Collection","Ramsey Plan, Samara : Watermill Collection",League City,TX,77573,4.0,2.0,1736.0,High,519990.0
510000,"Newlin Plan, Samara : Watermill Collection","Newlin Plan, Samara : Watermill Collection",League City,TX,77573,3.0,2.0,1538.0,High,519990.0
510000,"Beckman Plan, Samara : Watermill Collection","Beckman Plan, Samara : Watermill Collection",League City,TX,77573,3.0,2.0,1318.0,High,519990.0
510000,"Littleton Plan, Samara : Watermill Collection","Littleton Plan, Samara : Watermill Collection",League City,TX,77573,4.0,3.0,1984.0,High,519990.0
398990,"Oxford Plan, Westland Ranch","Oxford Plan, Westland Ranch",League City,TX,77573,3.0,2.0,1746.0,High,519990.0
510000,"Pearce Plan, Samara : Watermill Collection","Pearce Plan, Samara : Watermill Collection",League City,TX,77573,3.0,2.0,1100.0,High,519990.0
510000,"Oxford Plan, Samara : Watermill Collection","Oxford Plan, Samara : Watermill Collection",League City,TX,77573,4.0,2.0,1776.0,High,519990.0
484580,"1803 Mills St, Houston, TX 77026",1803 Mills St,Houston,TX,77026,3.0,4.0,2204.0,Low,246100.0
314900,"3016 Jensen Springs Ln, Houston, TX 77026",3016 Jensen Springs Ln,Houston,TX,77026,3.0,3.0,1550.0,Low,246100.0
194900,"2910 Lavender St, Houston, TX 77026",2910 Lavender St,Houston,TX,77026,3.0,1.0,908.0,Low,246100.0
314900,"3019 Jensen Springs Ln, Houston, TX 77026",3019 Jensen Springs Ln,Houston,TX,77026,3.0,3.0,1550.0,Low,246100.0
825000,"2018 Stevens St, Houston, TX 77026",2018 Stevens St,Houston,TX,77026,3.0,2.0,1158.0,Low,246100.0
395000,"4918 Leffingwell St #3, Houston, TX 77026",4918 Leffingwell St #3,Houston,TX,77026,6.0,3.0,1936.0,Low,246100.0
229900,"3603 E Lockwood Dr, Houston, TX 77026",3603 E Lockwood Dr,Houston,TX,77026,3.0,2.0,1168.0,Low,246100.0
299994,"4524 Kashmere St, Houston, TX 77026",4524 Kashmere St,Houston,TX,77026,3.0,1.0,1196.0,Low,246100.0
395994,"3800 Leffingwell St, Houston, TX 77026",3800 Leffingwell St,Houston,TX,77026,3.0,2.0,1400.0,Low,246100.0
4450000,"5716 Pickfair St, Houston, TX 77026",5716 Pickfair St,Houston,TX,77026,2.0,1.0,34148.0,Low,246100.0
154900,"2235 Hutton St, Houston, TX 77026",2235 Hutton St,Houston,TX,77026,2.0,1.0,840.0,Low,246100.0
400000,"4518 Wayne St, Houston, TX 77026",4518 Wayne St,Houston,TX,77026,3.0,1.0,1470.0,Low,246100.0
349000,"2604 Morris St, Houston, TX 77026",2604 Morris St,Houston,TX,77026,2.0,1.0,2880.0,Low,246100.0
150000,"6003 Pickfair St, Houston, TX 77026",6003 Pickfair St,Houston,TX,77026,2.0,2.0,900.0,Low,246100.0
575000,"3903 Broyles St, Houston, TX 77026",3903 Broyles St,Houston,TX,77026,2.0,1.0,3024.0,Low,246100.0
799000,"3034 Wayne St, Houston, TX 77026",3034 Wayne St,Houston,TX,77026,3.0,2.0,1496.0,Low,246100.0
249000,"4034 King St, Houston, TX 77026",4034 King St,Houston,TX,77026,3.0,2.0,812.0,Low,246100.0
419000,"2322 Mills St, Houston, TX 77026",2322 Mills St,Houston,TX,77026,3.0,4.0,1990.0,Low,246100.0
350000,"2210 Hardy St, Houston, TX 77026",2210 Hardy St,Houston,TX,77026,3.0,2.0,1663.0,Low,246100.0
389900,"4515 Salina St, Houston, TX 77026",4515 Salina St,Houston,TX,77026,4.0,2.0,1496.0,Low,246100.0
509900,"1614 Noble St, Houston, TX 77026",1614 Noble St,Houston,TX,77026,3.0,4.0,2144.0,Low,246100.0
275000,"5109 Hirsch Rd, Houston, TX 77026",5109 Hirsch Rd,Houston,TX,77026,0.0,0.0,1296.0,Low,246100.0
1100000,"4701-4717 Hoffman St, Houston, TX 77026",4701-4717 Hoffman St,Houston,TX,77026,18.0,9.0,6633.0,Low,246100.0
699900,"5425 Cavalcade St, Houston, TX 77026",5425 Cavalcade St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
342000,"4030 Reid St, Houston, TX 77026",4030 Reid St,Houston,TX,77026,3.0,2.0,1496.0,Low,246100.0
519900,"1616 Noble St, Houston, TX 77026",1616 Noble St,Houston,TX,77026,3.0,4.0,2144.0,Low,246100.0
305000,"1609 Elysian St, Houston, TX 77026",1609 Elysian St,Houston,TX,77026,2.0,2.0,1288.0,Low,246100.0
105000,"4014 King St, Houston, TX 77026",4014 King St,Houston,TX,77026,2.0,1.0,860.0,Low,246100.0
115000,"6332 Kashmere St, Houston, TX 77026",6332 Kashmere St,Houston,TX,77026,3.0,1.0,976.0,Low,246100.0
399900,"2911 Jones St, Houston, TX 77026",2911 Jones St,Houston,TX,77026,3.0,3.0,2130.0,Low,246100.0
375000,"3710 Cactus St, Houston, TX 77026",3710 Cactus St,Houston,TX,77026,2.0,1.0,2640.0,Low,246100.0
295000,"1608 Elysian St, Houston, TX 77026",1608 Elysian St,Houston,TX,77026,2.0,1.0,1190.0,Low,246100.0
15000,"0 Kress St, Houston, TX 77026",0 Kress St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
325000,"1814 West St UNIT 2, Houston, TX 77026",1814 West St UNIT 2,Houston,TX,77026,3.0,0.0,1400.0,Low,246100.0
375000,"2213 Brackenridge #B, Houston, TX 77026",2213 Brackenridge #B,Houston,TX,77026,3.0,3.0,1755.0,Low,246100.0
375000,"2213 Brackenridge #A, Houston, TX 77026",2213 Brackenridge #A,Houston,TX,77026,3.0,3.0,1755.0,Low,246100.0
549000,"1711 Stevens St, Houston, TX 77026",1711 Stevens St,Houston,TX,77026,2.0,2.0,720.0,Low,246100.0
225000,"4601 Leffingwell St #B, Houston, TX 77026",4601 Leffingwell St #B,Houston,TX,77026,2.0,1.0,648.0,Low,246100.0
350000,"2906 Brackenridge St, Houston, TX 77026",2906 Brackenridge St,Houston,TX,77026,3.0,2.0,1496.0,Low,246100.0
59500,"2201 Lucas St LOT 9, Houston, TX 77026",2201 Lucas St LOT 9,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
140000,"6104 Hirsch Rd, Houston, TX 77026",6104 Hirsch Rd,Houston,TX,77026,2.0,1.0,768.0,Low,246100.0
385000,"2498 Beacon Cir LOT 14, League City, TX 77573",2498 Beacon Cir LOT 14,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
99500,"308 E Walker St #1, League City, TX 77573",308 E Walker St #1,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
636000,"0 Austin St, League City, TX 77573",0 Austin St,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
250000,"205 Reynolds Ave, League City, TX 77573",205 Reynolds Ave,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
67200,"1307 Ketch Ct, League City, TX 77573",1307 Ketch Ct,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
515000,"628 Highway 3 S APT 37, League City, TX 77573",628 Highway 3 S APT 37,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
595000,"923 Davis Rd, League City, TX 77573",923 Davis Rd,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
385000,"2494 Beacon Cir LOT 13, League City, TX 77573",2494 Beacon Cir LOT 13,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
850000,"2100 Carolina Ave, League City, TX 77573",2100 Carolina Ave,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
275000,"0 Virginia Avenue 11 LOT 1-6-12, League City, TX 77573",0 Virginia Avenue 11 LOT 1-6-12,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
599900,"1610 Coryell St, League City, TX 77573",1610 Coryell St,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
100800,"1306 Ketch Ct, League City, TX 77573",1306 Ketch Ct,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
100800,"1306 Oceanside Ln, League City, TX 77573",1306 Oceanside Ln,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
150000,"129 E Galveston St, League City, TX 77573",129 E Galveston St,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
699999,"1825 Brookport Dr LOT 1, League City, TX 77573",1825 Brookport Dr LOT 1,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
96600,"1404 Oceanside Ln, League City, TX 77573",1404 Oceanside Ln,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
99000,"1300 Ketch Ct, League City, TX 77573",1300 Ketch Ct,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
425000,"2546 Beacon Cir, League City, TX 77573",2546 Beacon Cir,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
360000,"1605 Dovetail Bay Ct, League City, TX 77573",1605 Dovetail Bay Ct,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
118800,"1409 Waterside Dr, League City, TX 77573",1409 Waterside Dr,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
2200000,"4400 W Main St, League City, TX 77573",4400 W Main St,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
435600,"280 Reynolds Ave, League City, TX 77573",280 Reynolds Ave,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
398888,"405 Strawberry St, League City, TX 77573",405 Strawberry St,League city,TX,77573,4.0,0.0,2608.0,High,519990.0
400000,"State Highway 3, League City, TX 77573",State Highway 3,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
1300000,"2385 Austin St, League City, TX 77573",2385 Austin St,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
1340000,"0 Hobbs Rd LOT 14-2, League City, TX 77573",0 Hobbs Rd LOT 14-2,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
1500000,"201 W Galveston St, League City, TX 77573",201 W Galveston St,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
1390000,"0 E Fm 518, League City, TX 77573",0 E Fm 518,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
325000,"4902 Lost Creek Ln, League City, TX 77573",4902 Lost Creek Ln,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
5079107,"1425 Marina Bay Dr, League City, TX 77573",1425 Marina Bay Dr,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
319000,"4805 Lost Creek Ln LOT 15, League City, TX 77573",4805 Lost Creek Ln LOT 15,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
1150000,"1601 W League City Pkwy, League City, TX 77573",1601 W League City Pkwy,League City,TX,77573,4.0,0.0,2608.0,High,519990.0
180000,"3810 Cavalcade St, Houston, TX 77026",3810 Cavalcade St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
179000,"2015 Elysian St, Houston, TX 77026",2015 Elysian St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
99000,"0 Caplin St, Houston, TX 77026",0 Caplin St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
114000,"4001 Bertha St LOT 2, Houston, TX 77026",4001 Bertha St LOT 2,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
110000,"2301 Stevens St, Houston, TX 77026",2301 Stevens St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
98100,"2813 Brackenridge St, Houston, TX 77026",2813 Brackenridge St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
70000,"3103 Lelia St, Houston, TX 77026",3103 Lelia St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
69999,"0 Crandon St LOT 25, Houston, TX 77026",0 Crandon St LOT 25,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
69999,"0 Crandon St LOT 26, Houston, TX 77026",0 Crandon St LOT 26,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
379990,"2010 Davis St, Houston, TX 77026",2010 Davis St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
195000,"3813 Crane St, Houston, TX 77026",3813 Crane St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
135000,"4102 Falls St, Houston, TX 77026",4102 Falls St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
149000,"2911 Wayne St, Houston, TX 77026",2911 Wayne St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
258000,"4914 Cavalcade St, Houston, TX 77026",4914 Cavalcade St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
119000,"2510 Mills St, Houston, TX 77026",2510 Mills St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
35000,"0 Ivy St, Houston, TX 77026",0 Ivy St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
7200000,"2819 Newhoff St, Houston, TX 77026",2819 Newhoff St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
100000,"3916 Kress St, Houston, TX 77026",3916 Kress St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
90000,"1608 Carr St, Houston, TX 77026",1608 Carr St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
139000,"2311 Mills St, Houston, TX 77026",2311 Mills St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
120000,"3435 Sayers St, Houston, TX 77026",3435 Sayers St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
160000,"3205 Liberty Rd, Houston, TX 77026",3205 Liberty Rd,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
2300000,"1811 Jensen Dr, Houston, TX 77026",1811 Jensen Dr,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
2000000,"2120 Jensen Street Dr, Houston, TX 77026",2120 Jensen Street Dr,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
2200000,"2802 Stevens St, Houston, TX 77026",2802 Stevens St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
101000,"5108 Leffingwell St, Houston, TX 77026",5108 Leffingwell St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
115000,"2615 Campbell St, Houston, TX 77026",2615 Campbell St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
175000,"3013 Florida St, Houston, TX 77026",3013 Florida St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
190000,"5514 Crane St, Houston, TX 77026",5514 Crane St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
600000,"2605 Collingsworth St, Houston, TX 77026",2605 Collingsworth St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
139000,"5523 Makeig St, Houston, TX 77026",5523 Makeig St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
129000,"0 Brackenridge St, Houston, TX 77026",0 Brackenridge St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
85000,"3111 Newhoff St, Houston, TX 77026",3111 Newhoff St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
95000,"4610 Kress St, Houston, TX 77026",4610 Kress St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
495000,"1714 Hardy St, Houston, TX 77026",1714 Hardy St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
249000,"4116 Lockwood Dr, Houston, TX 77026",4116 Lockwood Dr,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
3780000,"2427 Jensen Dr, Houston, TX 77026",2427 Jensen Dr,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
2190000,"2815 Quitman St, Houston, TX 77026",2815 Quitman St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
78000,"3507 Kimball St, Houston, TX 77026",3507 Kimball St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
375000,"5510 & 5514 Crane St, Houston, TX 77026",5510 & 5514 Crane St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
69999,"5025 Falls St, Houston, TX 77026",5025 Falls St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
225000,"2205 Maury St, Houston, TX 77026",2205 Maury St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
225000,"2203 Maury St, Houston, TX 77026",2203 Maury St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
67990,"0 Engleford St, Houston, TX 77026",0 Engleford St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
450000,"4102 Liberty Rd, Houston, TX 77026",4102 Liberty Rd,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
125000,"5521 Marcus St, Houston, TX 77026",5521 Marcus St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
175000,"5525 Liberty Rd, Houston, TX 77026",5525 Liberty Rd,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
399000,"6500 Hirsch Rd, Houston, TX 77026",6500 Hirsch Rd,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
135000,"2613 Campbell St, Houston, TX 77026",2613 Campbell St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
189000,"2314 Lee St, Houston, TX 77026",2314 Lee St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
85000,"2905 Russell St, Houston, TX 77026",2905 Russell St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
70000,"3115 Cactus St, Pearland, TX 77026",3115 Cactus St,Pearland,TX,77026,3.0,0.0,1496.0,Low,246100.0
139900,"4506 Wayne St LOT 73, Houston, TX 77026",4506 Wayne St LOT 73,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
135000,"2295 Harrington St, Houston, TX 77026",2295 Harrington St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
295000,"1612 Elysian St, Houston, TX 77026",1612 Elysian St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
75000,"3317 Hardie St, Houston, TX 77026",3317 Hardie St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
79750,"5500 Jensen Dr LOT 1, Houston, TX 77026",5500 Jensen Dr LOT 1,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
69999,"4844 Sayers St, Houston, TX 77026",4844 Sayers St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
130000,"2320 Pannell St, Houston, TX 77026",2320 Pannell St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
100000,"2918 Staples St, Houston, TX 77026",2918 Staples St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
290900,"4802 Wayne St, Houston, TX 77026",4802 Wayne St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
200000,"2218 Jensen Dr, Houston, TX 77026",2218 Jensen Dr,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
50000,"3025 Kirk St, Houston, TX 77026",3025 Kirk St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
1900000,"4301 Liberty Rd, Houston, TX 77026",4301 Liberty Rd,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
299900,"2603 Amboy St, Houston, TX 77026",2603 Amboy St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
129900,"4608 N Loop Fwy, Houston, TX 77026",4608 N Loop Fwy,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
88000,"3047 Noble St, Houston, TX 77026",3047 Noble St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
90000,"3707 Courtney St, Houston, TX 77026",3707 Courtney St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
1350000,"2701 Harrington St, Houston, TX 77026",2701 Harrington St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
99500,"2403 Davis St, Houston, TX 77026",2403 Davis St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
135000,"2299 Harrington St, Houston, TX 77026",2299 Harrington St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
100000,"3026 Lee St, Houston, TX 77026",3026 Lee St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
150000,"2612 Altoona St, Houston, TX 77026",2612 Altoona St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
66500,"3317 Linn St, Houston, TX 77026",3317 Linn St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
199900,"4501 Cavalcade St LOT 75, Houston, TX 77026",4501 Cavalcade St LOT 75,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
250000,"1921 Maury St, Houston, TX 77026",1921 Maury St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
53000,"3107 Jewel St, Houston, TX 77026",3107 Jewel St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
120000,"3111 Chickering St, Houston, TX 77026",3111 Chickering St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
100000,"2606 Staples St, Houston, TX 77026",2606 Staples St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
75000,"3107 Lelia St, Houston, TX 77026",3107 Lelia St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
69000,"2115 Kirk St, Houston, TX 77026",2115 Kirk St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
35896,"0 Fairbanks St, Houston, TX 77026",0 Fairbanks St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
135000,"5710 Kashmere St, Houston, TX 77026",5710 Kashmere St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
215000,"2709 Lorraine St, Houston, TX 77026",2709 Lorraine St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
250000,"1917 Davis St, Houston, TX 77026",1917 Davis St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
135000,"3108 Jewel St, Houston, TX 77026",3108 Jewel St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
100000,"2910 Staples St, Houston, TX 77026",2910 Staples St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
179990,"4602 Kress St, Houston, TX 77026",4602 Kress St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
450000,"2701 Noble St, Houston, TX 77026",2701 Noble St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
77000,"4503 Collingsworth St, Houston, TX 77026",4503 Collingsworth St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
85000,"0 Wayne St, Houston, TX 77026",0 Wayne St,HOUSTON,TX,77026,3.0,0.0,1496.0,Low,246100.0
68000,"5607 Hilary St, Houston, TX 77026",5607 Hilary St,Houston,TX,77026,3.0,0.0,1496.0,Low,246100.0
